"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"KCNK9",0.21646285542264,0.539318826619457,1.01835661729876,0.0386100762262945,0.969201268617466,1
"KCNMA1",154.31572089283,-0.96573720873269,0.528254161499156,-0.881653648332753,0.377964133943282,1
"KCNMB1",115.196282850309,-0.467699210055949,0.137254473336605,0,1,1
"KCNMB2",0.171983218979285,0.136649242434605,1.21815955195809,0,1,1
"KCNMB3",20.9165345078238,0.480940986946993,0.132534859742869,0,1,1
"KCNMB4",29.8635052507283,-0.541063808662506,0.158783685816459,-0.258614784329749,0.795932474986351,1
"KCNN2",15.4774489492332,-0.230149315162841,0.168909598508228,0,1,1
"KCNQ1",670.854879104604,-0.545719902853529,0.108529517336724,-0.421266987778803,0.673560133478975,1
"KCNQ2",0.136814947581231,-0.0320347997321697,1.23943582946043,0,1,1
"KCNQ3",1.6331669316857,0.0946226358212038,0.396697900085224,0,1,1
"KCNQ4",4.58360559391666,-0.0615672846344868,0.253169307258545,0,1,1
"KCNRG",10.7920970936908,0.478018872475983,0.160549517676863,0,1,1
"KCNS1",96.5021546257582,0.214025254114543,0.175713751612186,0,1,1
"KCNS2",1.11811138385542,0.0354187382553998,0.485641093537125,0,1,1
"KCNS3",0.388590686990897,0.840887189000292,0.584806545804426,0.582905905287682,0.559956645062254,1
"KCNT1",1.79387090144153,0.135660143496276,0.415828030976799,0,1,1
"KCNV1",2.68712962455555,0.726488827687709,0.257086238441876,0.880983863859813,0.378326553757154,1
"KCP",1.85580395578145,0.421248089287765,0.399990373488309,0,1,1
"KCTD1",14.1462962700573,0.375601988743111,0.18348052864962,0,1,1
"KCTD10",697.609749262369,0.128728399647871,0.0483697651935342,0,1,1
"KCTD11",265.054283729201,-0.401560126145978,0.101111255188846,0,1,1
"KCTD12",4315.70311139624,0.0963682551181282,0.128010014298921,0,1,1
"KCTD13",216.302533228273,-0.308451061223827,0.106896212099896,0,1,1
"KCTD15",126.9686463962,-0.60399745190592,0.182697972267303,-0.56923156078472,0.569199005044177,1
"KCTD16",0.173854538024395,0.503393090916055,0.999603425540226,0.0033944370630992,0.99729163627579,1
"KCTD18",411.000421700392,0.188706778174529,0.0906756307932026,0,1,1
"KCTD19",0.892165313263395,-0.437503545959297,0.671021012504816,0,1,1
"KCTD2",2004.68394920286,-0.267889850367094,0.0880743956283989,0,1,1
"KCTD20",2714.49037465204,0.263030752646363,0.116792437741674,0,1,1
"KCTD21",670.043692085117,0.149231308505368,0.139749076001829,0,1,1
"KCTD3",124.425243432561,0.558113147974749,0.129716547943176,0.448001036846944,0.654152448312842,1
"KCTD4",0.120825109145989,-0.00762039614507603,1.30241969561701,0,1,1
"KCTD5",544.468895996006,-0.267322899301655,0.071286901333676,0,1,1
"KCTD6",123.981144342261,0.0198429567835313,0.115674354230559,0,1,1
"KCTD7",295.923631166768,0.180190188021995,0.147752569989164,0,1,1
"KCTD9",361.489174516128,0.496717425980519,0.112267237147633,0,1,1
"KDELR1",1085.27250502533,-0.25861260173321,0.0879398362014925,0,1,1
"KDELR2",1242.34951200906,0.125632251510287,0.0735833071976699,0,1,1
"KDELR3",6.91466097294586,0.775034659545733,0.242454022229728,1.13437862163052,0.256635762652447,1
"KDF1",7.98498414567245,-0.85107529319501,0.322692989850778,-1.08795450857906,0.276615190764313,1
"KDM1A",628.513265785776,-0.0832558329735786,0.0965489722830276,0,1,1
"KDM1B",1158.35036120244,0.432369533340366,0.152180751869279,0,1,1
"KDM2A",4951.15636753074,0.238391714364592,0.10990213281568,0,1,1
"KDM2B",431.908163606546,-0.0103896045233221,0.10373210097522,0,1,1
"KDM3A",2288.99308304555,0.174949036472203,0.122858989736902,0,1,1
"KDM3B",3367.41303353201,0.371415759320195,0.13517652639008,0,1,1
"KDM4A",811.8419738953,0.208236638448171,0.0751879850156203,0,1,1
"KDM4B",1541.49363401664,-0.508177996898013,0.138937232446931,-0.0588610896732589,0.953062750231978,1
"KDM4C",578.461376653317,0.245591247394646,0.103997417457736,0,1,1
"KDM4D",3.16162240430775,-0.0304588617768848,0.237678423577368,0,1,1
"KDM4E",0.184999032605001,-0.109663362775252,0.9630097350968,0,1,1
"KDM5A",3034.24966161263,0.419560938183838,0.103063262896968,0,1,1
"KDM5B",1049.10292200826,0.439063241908204,0.135569686908858,0,1,1
"KDM5C",2135.36204594327,0.14056329092986,0.0905526574081365,0,1,1
"KDM5D",546.492978709421,0.831653574708439,0.721962274427196,0.459377984772921,0.645962754803366,1
"KDM6A",1278.17651319863,0.442292981407439,0.160307501527879,0,1,1
"KDM6B",3122.57255281245,-0.0711499305503493,0.14767598629326,0,1,1
"KDM7A",2995.21543459174,0.5194213941659,0.165639979009659,0.117250643727549,0.906661435757765,1
"KDM8",51.6717754950605,-0.35404080881427,0.153889217197617,0,1,1
"KDR",0.297369424887818,0.45655434482959,0.754036621533325,0,1,1
"KDSR",318.250580184328,0.0545924872888525,0.0934298156300785,0,1,1
"KEAP1",671.349046358629,-0.355481622882456,0.110985814887198,0,1,1
"KEL",34.9059771468222,0.279650022588751,0.31583711956498,0,1,1
"KHDC1",7.49777562948776,0.266415509883832,0.216065542092191,0,1,1
"KHDC1L",0.464897091560169,0.846602078563249,0.667261515399593,0.519439635831065,0.603454197416907,1
"KHDC4",636.687878012788,0.296918411501194,0.0874984467360567,0,1,1
"KHDRBS1",1937.69851068674,-0.107871826783089,0.0459666452697347,0,1,1
"KHDRBS2",4.72325839136784,-0.174672513805536,0.257119226577359,0,1,1
"KHDRBS3",6.82328948413499,0.467131430552674,0.284011179599646,0,1,1
"KHK",58.7026781754207,-0.763973504331731,0.230957093954148,-1.1429547359309,0.253057384793594,1
"KHNYN",2914.62865758541,0.163418791298599,0.0868876900326991,0,1,1
"KHSRP",676.858090212686,0.0468195984942427,0.0648922754075888,0,1,1
"KIAA0040",8424.75251340256,0.205369521106387,0.154218710522394,0,1,1
"KIAA0100",2998.09058376551,0.0505339892742851,0.0540884565651229,0,1,1
"KIAA0232",2997.60809785702,0.255128452128237,0.146339653186791,0,1,1
"KIAA0319",280.164885351651,0.587007005438877,0.214255319721368,0.406090292423203,0.684676258235244,1
"KIAA0319L",2691.66536927257,0.21580916979018,0.125638605630768,0,1,1
"KIAA0408",22.2392331322812,-0.0824882921083293,0.220857955029054,0,1,1
"KIAA0513",2838.22141837642,-0.132243076704733,0.0906315813934251,0,1,1
"KIAA0586",296.5981534088,0.162953473882288,0.108421196077116,0,1,1
"KIAA0753",322.815850344519,0.206708906107079,0.099112070999898,0,1,1
"KIAA0754",18.8862788520965,0.872557213626177,0.228055461477211,1.63362548396327,0.102337513465665,1
"KIAA0825",256.219242435834,0.313587976565182,0.234280142983591,0,1,1
"KIAA0895",3.92651465166294,0.660973433694948,0.264050734779398,0.609630697787808,0.542106471745908,1
"KIAA0895L",144.99531895163,0.298324039618738,0.151180304176979,0,1,1
"KIAA0930",3272.06518319982,-0.555465475584723,0.128831340045423,-0.430527816951735,0.666811736368449,1
"KIAA1109",2936.29879032762,0.756375524773038,0.184348121810996,1.3907140591098,0.164312152613382,1
"KIAA1143",669.685091521618,0.181208297966546,0.0920126151410173,0,1,1
"KIAA1191",716.309925554998,0.310016620835334,0.0708819230104215,0,1,1
"KIAA1210",1.1369084744621,0.414483322725652,0.401968083800306,0,1,1
"KIAA1217",0.631070962000853,0.0173789291820781,0.509484790151273,0,1,1
"KIAA1328",43.3459114290546,0.0254033329535837,0.115141757693683,0,1,1
"KIAA1522",58.3166511056297,0.0900856537726851,0.195177275967719,0,1,1
"KIAA1549L",0.327607682598967,0.352978779369611,0.746060376017481,0,1,1
"KIAA1586",102.947160227961,0.353364209940226,0.0976903355441626,0,1,1
"KIAA1671",48.4513266220808,0.55056668716303,0.299994321756712,0.168558814269954,0.86614367837697,1
"KIAA1755",0.68934431039451,1.12669624924954,0.57414351952229,1.09153239205935,0.275038686708626,1
"KIAA1841",136.401017434188,0.508073366847728,0.128599881751367,0.0627789601186171,0.949942520207533,1
"KIAA2013",2248.88575660513,-0.304155918713933,0.132478972163459,0,1,1
"KIAA2026",668.411770105713,0.537006676407713,0.144830123133487,0.255517813608464,0.798323186868299,1
"KIDINS220",2266.64605248685,0.506401823451475,0.179863965318906,0.0355925848744873,0.97160722099008,1
"KIF13A",2083.0309310576,0.152301093997265,0.139740868489111,0,1,1
"KIF13B",403.096225081578,0.284106937894793,0.0973507007608454,0,1,1
"KIF16B",103.389305911346,0.298324542790981,0.166022137539805,0,1,1
"KIF17",1.55976404543434,0.0371687242014941,0.439599044218969,0,1,1
"KIF19",10.2477876615186,0.141878331717187,0.420144329677881,0,1,1
"KIF1A",0.235309407172924,0.596476027532626,1.14069376038996,0.084576624228789,0.932597983629413,1
"KIF1B",1956.80182362708,0.341835203908006,0.199925195122906,0,1,1
"KIF1C",792.99460758759,-0.0666067672211115,0.0700878344526884,0,1,1
"KIF21A",73.3350122389478,0.66707589916481,0.227275427350852,0.735125222784818,0.462263234426311,1
"KIF21B",2555.73562216844,-0.159939823829059,0.098233844591051,0,1,1
"KIF22",435.919070155164,-0.161432970999773,0.172553573058209,0,1,1
"KIF26A",1.89265657047148,-0.0627787732054771,0.442141742503139,0,1,1
"KIF26B",4.41157383887389,0.783247706615547,0.344262144132244,0.822767508549359,0.410640216871593,1
"KIF27",717.501292670283,0.464809379618173,0.247574685980511,0,1,1
"KIF2A",1855.47693750541,0.37091376127057,0.0941646484213375,0,1,1
"KIF3A",99.6573870054063,0.322194403647547,0.126488773116045,0,1,1
"KIF3B",579.41423229754,0.167008998280033,0.081335951201869,0,1,1
"KIF3C",364.103575352127,-0.336756964523862,0.159207319991688,0,1,1
"KIF4B",0.239997276794848,0.553121547406101,0.726026111171693,0.0731675439611548,0.941672793306485,1
"KIF5A",5.48360523827608,0.198190929721415,0.258048423574702,0,1,1
"KIF5B",3324.99724301439,0.451382719585464,0.135004246571234,0,1,1
"KIF5C",40.1069392217614,0.171809027733095,0.204746145512783,0,1,1
"KIF6",3.2120744107777,0.554729113027244,0.247449914891681,0.221172486768487,0.824958131164058,1
"KIF7",1.2207842982781,-0.0279782375351901,0.374478338359656,0,1,1
"KIF9",26.5199970376549,0.161763199275493,0.158920101457443,0,1,1
"KIFAP3",351.453705678688,0.615848534791797,0.109376838931006,1.05916879591732,0.2895229132959,1
"KIFBP",108.939203970539,0.126786359968387,0.0882114773347926,0,1,1
"KIFC3",159.337752449665,-0.333732133359621,0.183319646577371,0,1,1
"KIN",561.294618350516,-3.04824772014565e-05,0.0807788184833215,0,1,1
"KIR2DL1",19.9006378007091,0.410079998938203,0.364612620096749,0,1,1
"KIR2DL2",13.9220643019194,-0.0776691198135104,0.357298144759491,0,1,1
"KIR2DL3",41.4424643616009,0.847551470434211,0.343953012308501,1.01046206312182,0.312273966242412,1
"KIR2DL4",18.7955539559033,0.0310863489958073,0.314367090332152,0,1,1
"KIR2DL5A",14.3632990980017,0.128792037968019,1.01627459008784,0,1,1
"KIR2DL5B",1.84433875942947,1.00343778156191,1.52687716046718,0.329717278243835,0.741613597023064,1
"KIR2DS1",4.73596024499028,0.869631764759785,0.755519327593001,0.48924197073474,0.624670398676968,1
"KIR2DS2",20.9176135263961,0.0420109848048257,0.51408777794488,0,1,1
"KIR2DS3",0.866046675718047,1.78257515623332,1.3884560122935,0.923742016223267,0.355620650777968,1
"KIR2DS4",43.3598592578627,1.16497572387494,0.413671143807448,1.60749845337162,0.107945068405287,1
"KIR2DS5",3.49952582522388,0.444349640714503,0.553995334967196,0,1,1
"KIR3DL1",41.7875107424918,0.432392947048068,0.301536054199567,0,1,1
"KIR3DL2",46.129012889813,0.218460587565509,0.283983211338177,0,1,1
"KIR3DL3",0.297422426409861,0.932409566775364,0.829008327397054,0.521598580478747,0.601949851874547,1
"KIR3DS1",10.4127892996906,0.175836489710409,0.821775257461718,0,1,1
"KIRREL2",1.9441558027678,-0.586148818911759,0.319562370274379,-0.269583739905894,0.78748051102242,1
"KIRREL3",1.76408907066865,-0.894942453547154,0.427795018998051,-0.923204890211575,0.355900440901085,1
"KIT",44.9071067762913,-0.202065293574615,0.254742106634516,0,1,1
"KITLG",3.05646297426671,0.383878418308151,0.332824812295769,0,1,1
"KIZ",331.196557558205,0.272465989239783,0.0796260126056009,0,1,1
"KL",54.9384580138033,0.116680269299257,0.307664528708073,0,1,1
"KLB",7.00162526979537,0.635086704345718,0.180610790257758,0.747943708971813,0.454494111753024,1
"KLC1",1399.39067044514,-0.182075304589586,0.0671850766024703,0,1,1
"KLC2",72.2625660259703,-0.259796039957521,0.165266802778609,0,1,1
"KLC3",5.47918820256935,-1.18054999976392,0.421987859132667,-1.61272412235435,0.106804457381889,1
"KLC4",401.52073602754,-0.259562042625404,0.0975071895136205,0,1,1
"KLF1",28.9751923433247,-0.124143472947787,0.303710243864992,0,1,1
"KLF10",1062.56191710555,0.384780047643622,0.18241437447704,0,1,1
"KLF11",416.670768657086,-0.0294338363280632,0.142191543194056,0,1,1
"KLF12",396.184082360534,0.481105977884277,0.229266183890894,0,1,1
"KLF13",7343.50040123136,0.105787982949367,0.110284723975089,0,1,1
"KLF14",34.907889645405,-1.33497668375255,0.554605187370786,-1.50553349078995,0.132186973187308,1
"KLF15",0.528133752661967,1.06013493362825,0.571624222350349,0.979900626542972,0.32713517366851,1
"KLF16",559.298600796425,-0.681722745339006,0.128410791500427,-1.41516723957272,0.157019467366766,1
"KLF17",0.528754766263621,0.58268341202355,0.652065275204394,0.126802354254538,0.899096832355656,1
"KLF2",5206.49034706861,-0.587330219096786,0.163914413533357,-0.532779376836281,0.594186311434737,1
"KLF3",4695.78989479369,0.468649281376477,0.146677552304592,0,1,1
"KLF4",970.040683386097,-0.0289641146087927,0.157941038291062,0,1,1
"KLF5",279.755415419894,0.44256461195201,0.198108328709198,0,1,1
"KLF6",14791.8428192346,0.465044890965615,0.153359082378762,0,1,1
"KLF7",2142.19591983414,0.429000601884081,0.219051711934744,0,1,1
"KLF8",67.3800587924438,0.413945282035989,0.174734881050507,0,1,1
"KLF9",1259.07826198814,0.525207313678262,0.269912450765555,0.0933907035661607,0.925593175720336,1
"KLHDC1",24.5506706351594,0.25609101104635,0.170444798550678,0,1,1
"KLHDC10",531.92443718815,0.234316445172525,0.080893018378701,0,1,1
"KLHDC2",977.497440130618,-0.167871434529838,0.079989257200853,0,1,1
"KLHDC3",1435.97191358571,-0.515814229651183,0.110517336947736,-0.143092749861148,0.886216930792294,1
"KLHDC4",237.67064587975,-0.536315433060321,0.174326630526121,-0.208318332951884,0.834980418013392,1
"KLHDC7A",1.50320873425136,-1.06173874424347,0.470087550727524,-1.19496622144981,0.232100227812695,1
"KLHDC7B",164.673027700343,0.606544848392905,0.277424325223171,0.384050130813859,0.700941292181208,1
"KLHDC8B",979.789697595871,0.370568985500014,0.218839021266959,0,1,1
"KLHDC9",2.80418784036806,-0.427939865483504,0.281554187021518,0,1,1
"KLHL10",0.852664654384638,-0.260113268218304,0.553138316427423,0,1,1
"KLHL11",181.252205009071,0.357564462630349,0.0997349053505443,0,1,1
"KLHL12",1252.14298389509,0.15575298750035,0.105794333840422,0,1,1
"KLHL13",6.35019287857302,0.261827849769293,0.226220024613171,0,1,1
"KLHL15",308.323172050033,0.46619740017351,0.170131681495885,0,1,1
"KLHL17",38.2903872152407,-0.72477275885517,0.205434717954224,-1.09413229221195,0.273896961476996,1
"KLHL18",588.726241319515,0.170516311358225,0.0892251007635878,0,1,1
"KLHL2",5042.20652791983,0.0565620105024359,0.248131483198171,0,1,1
"KLHL20",173.359023382933,0.536436369828998,0.141570707158502,0.257372238652482,0.796891431550505,1
"KLHL21",1917.42972430439,-0.151592918960595,0.133378431706251,0,1,1
"KLHL22",289.643729686549,-0.691351172760871,0.143553699046031,-1.33295884419888,0.182545310103941,1
"KLHL23",6.62969499050214,0.183605264986373,0.460529966759366,0,1,1
"KLHL24",1155.33018092675,0.579997946311726,0.144014265723185,0.555486263183763,0.578562103475823,1
"KLHL25",24.1206286603679,-0.58204469359041,0.191108106935905,-0.429310377805827,0.667697365479798,1
"KLHL26",81.2030286124198,-0.288726872457971,0.0911126113148798,0,1,1
"KLHL28",569.81383048702,0.278690786938474,0.138601890902322,0,1,1
"KLHL29",5.0777389498016,-0.021149063272736,0.259001608072545,0,1,1
"KLHL3",46.7955049298337,0.237536007797093,0.236801121897221,0,1,1
"KLHL30",5.32431744256167,-0.370584379197453,0.244462795205334,0,1,1
"KLHL31",1.41223379802647,-0.19902062014115,0.390936742220996,0,1,1
"KLHL32",7.67177598373328,-0.344358527890156,0.24968790249213,0,1,1
"KLHL33",129.207534550712,0.0778962300826142,0.109185844127182,0,1,1
"KLHL34",2.50677456036798,-0.537192580338576,0.333268043187492,-0.111599600078224,0.91114088913385,1
"KLHL35",7.08075344475242,-0.380286295176496,0.324137091798195,0,1,1
"KLHL36",733.011347582429,0.130686932266273,0.0856616304713405,0,1,1
"KLHL38",0.670322678350582,0.645747730365702,0.498836946555338,0.29217509122399,0.770152755440566,1
"KLHL4",1.36004867556417,1.17554276869835,0.59925147966244,1.12731097314751,0.259611024554383,1
"KLHL41",1.29023818355791,-0.449910140874527,0.416865634913885,0,1,1
"KLHL42",195.1332164472,0.151121095291915,0.117637130688129,0,1,1
"KLHL5",824.715845805141,-0.0461067939473851,0.124834712465872,0,1,1
"KLHL6",1218.34256483727,0.314357660082409,0.120818279251234,0,1,1
"KLHL7",345.15639335451,0.129239060610204,0.0850792501574451,0,1,1
"KLHL8",1630.3067059648,0.745188337670901,0.234172727538091,1.04704053391964,0.295080883827378,1
"KLHL9",780.226215594035,0.243195775934514,0.106796474319132,0,1,1
"KLK1",8.22870133406635,-0.556685246837733,0.283709494859393,-0.199800316396977,0.841636753867387,1
"KLK10",0.319563455071626,0.79095543475384,0.643480977902088,0.452158563726979,0.651154756618675,1
"KLK14",1.34328782452511,-0.241062420171121,0.401641988318723,0,1,1
"KLK2",0.345097561101691,0.137531327753558,0.709763417624804,0,1,1
"KLK4",0.775813496874173,-0.533853705558584,0.442861397430955,-0.0764431168644862,0.939066567639341,1
"KLK7",0.643491092156866,1.16465124897489,0.531055491909751,1.25156647299647,0.210727877720724,1
"KLKB1",11.8987704908928,-0.0158152258231034,0.287767056958257,0,1,1
"KLLN",85.3745832727128,0.178617548230056,0.199573580539532,0,1,1
"KLRB1",1039.3704966481,-0.875207578452395,0.233866845608385,-1.60436413069294,0.108633812657095,1
"KLRC1",140.500921168479,-0.130272283463066,0.252953768755155,0,1,1
"KLRC2",84.2862167641175,0.657278682336124,0.313645811221301,0.501453157380609,0.616052236788047,1
"KLRC3",81.824880772137,0.475546616844365,0.286045331278223,0,1,1
"KLRC4",45.5903838606279,0.724633682305655,0.317752619508978,0.706945178462354,0.479600546745292,1
"KLRC4-KLRK1",61.6801621384981,0.389815817810729,0.377397195397325,0,1,1
"KLRD1",1281.08870109993,0.446811048567791,0.2062723194185,0,1,1
"KLRF1",499.384606791529,0.35411346958942,0.234426237708428,0,1,1
"KLRF2",0.178944540255534,-0.513869184198288,1.12769274153072,-0.0122987261401205,0.990187283672274,1
"KLRG1",314.474656571317,-0.0267664305078742,0.252631340798192,0,1,1
"KLRG2",0.241900264518258,0.709132187281335,0.986071588513478,0.212086211302981,0.832039776804588,1
"KLRK1",1480.11731822164,-0.112383355591126,0.232407536168546,0,1,1
"KMO",164.228123095185,-0.0495182575893297,0.166093316696574,0,1,1
"KMT2A",713.656811852869,0.489157522002,0.146244344935316,0,1,1
"KMT2B",1050.69855755762,-0.141786805486217,0.0964260094400657,0,1,1
"KMT2C",2166.69581278485,0.614602099369753,0.165944719050331,0.690604076017595,0.489814385283968,1
"KMT2D",2697.48139125861,0.381784719344949,0.137497572526793,0,1,1
"KMT2E",2689.6782855937,0.535287853513628,0.144394954165981,0.244384256482153,0.806933233698918,1
"KMT5A",814.374373882504,-0.0392793353837747,0.099593657171321,0,1,1
"KMT5B",1656.0624147802,0.155009754147377,0.0964513666299533,0,1,1
"KMT5C",69.9531778228395,-0.608617492751625,0.169004569110671,-0.642689681842262,0.520425477530607,1
"KNDC1",16.5220266769892,-0.603249551934313,0.346096712801086,-0.298325722595505,0.765454573814916,1
"KNG1",0.192476230979871,-0.143011200241567,1.28843144002875,0,1,1
"KNOP1",121.400181770482,-0.00926168761658908,0.116607339306127,0,1,1
"KNSTRN",199.118776025295,0.238390048795463,0.116850415860626,0,1,1
"KPNA1",1674.89269227224,0.120911005620961,0.11398028741238,0,1,1
"KPNA2",781.726607568981,0.550979386506377,0.071720563239617,0.71080571880139,0.477204636317571,1
"KPNA3",579.924636641551,0.396008708361175,0.100385233986344,0,1,1
"KPNA4",2589.59986852018,0.0597502352769154,0.125187492704706,0,1,1
"KPNA5",715.854283866291,0.491635926259599,0.143717090540837,0,1,1
"KPNA6",1070.95321007236,0.303724881544855,0.0765070969185422,0,1,1
"KPNB1",8635.7282783475,0.296005706626335,0.151438506451675,0,1,1
"KPTN",141.190229555806,-0.132152779880572,0.182552359966701,0,1,1
"KRAS",2022.09372353591,0.331434662988038,0.141525767329941,0,1,1
"KRBA1",58.7560438048351,-0.568619505709495,0.151874211933862,-0.451818019897792,0.65140008699401,1
"KRBA2",130.546848130228,0.275817668903502,0.069986929137951,0,1,1
"KRBOX1",0.824082784240106,-0.168875897201643,0.494785989217533,0,1,1
"KRBOX4",234.51063024217,0.0326456316405362,0.0856203426621659,0,1,1
"KRCC1",1379.88414583239,6.34965286881874e-05,0.137721746779802,0,1,1
"KREMEN1",3022.42777118866,-0.18270006064606,0.243473301356753,0,1,1
"KRI1",585.514017890649,-0.603198706069837,0.149627887307148,-0.689702353799836,0.490381385344024,1
"KRIT1",382.954784543899,0.282723791843341,0.110950433274754,0,1,1
"KRR1",511.509216722487,0.382998218483428,0.101806992984498,0,1,1
"KRT1",113.301322866329,-0.467461596082275,0.464906434628041,0,1,1
"KRT10",151.508696791168,-0.10653490511348,0.122559078950527,0,1,1
"KRT12",0.61268682391471,0.974344159676649,0.617467756525737,0.768208792545879,0.442363150658886,1
"KRT13",0.54009601470691,-0.304838021234147,0.566634261153865,0,1,1
"KRT14",0.203923877465551,0.0595151336274872,1.12568495977898,0,1,1
"KRT15",0.210222631343778,0.168454826978388,1.00890742457299,0,1,1
"KRT17",3.47573909779179,0.395041453061039,0.45912523135956,0,1,1
"KRT18",41.5520550055254,-0.450195446165052,0.170834298870471,0,1,1
"KRT19",0.419625312708539,-0.189836778603283,0.778481542280111,0,1,1
"KRT2",3.67314360248368,-0.0278283393511686,0.316470802307515,0,1,1
"KRT20",0.461552572801092,0.299292993850103,0.802013869970709,0,1,1
"KRT222",0.191615220056765,0.0212318375137723,1.63255281571359,0,1,1
"KRT23",3459.04453962953,0.228255764566875,0.200036720026615,0,1,1
"KRT36",0.507554141603473,-0.455032627710553,0.538979209945152,0,1,1
"KRT38",2.83238511120737,1.44643745506751,1.15316349827028,0.820731367657006,0.411799299458213,1
"KRT40",0.77100051878101,-1.53891092196961,0.741589070619796,-1.40092534144459,0.161236399858096,1
"KRT5",2.56769020167789,-1.15006096174541,0.513719948768881,-1.26539949111042,0.205728157549778,1
"KRT72",75.4563015580168,-0.198118451120021,0.405599812609941,0,1,1
"KRT73",14.7212909552351,-0.327361036126201,0.36397258867125,0,1,1
"KRT74",0.649528826573088,0.214751829656938,0.713628367084072,0,1,1
"KRT77",0.506751082127354,-0.401384071177707,0.893877505817494,0,1,1
"KRT79",0.591385738877635,-0.868748243768966,0.788944127161326,-0.467394624123443,0.640217568086924,1
"KRT8",29.4687971459303,-0.2570537041834,0.106195323125247,0,1,1
"KRT80",6.07916221809465,0.0252073302820911,0.321222557611596,0,1,1
"KRTAP16-1",1.36603437886134,0.611955840095006,0.486315617745624,0.230212306596262,0.817926799382056,1
"KRTAP29-1",0.744458578020984,0.106143665997727,0.544065238456704,0,1,1
"KRTAP5-1",0.560707360622497,-0.597933058635907,0.525478435477602,-0.186369319888259,0.852155150094193,1
"KRTAP5-10",0.287882724591847,0.35165606911135,0.703366266021397,0,1,1
"KRTAP5-2",0.95049747906021,0.503178308968829,0.491618965540002,0.00646498445261925,0.994841724652016,1
"KRTAP5-8",0.170454437421137,-0.0275948520127652,1.00596809361539,0,1,1
"KRTAP5-9",1.02185997509174,-0.75050677576012,0.373094807830745,-0.671429273477757,0.501947101537304,1
"KRTCAP2",799.929942342534,-0.627838157472122,0.176736851959223,-0.723324853051116,0.469480327258854,1
"KRTCAP3",14.72872853228,-0.432845031555396,0.147276975451633,0,1,1
"KSR1",932.957181910062,-0.246755468697925,0.132994375347892,0,1,1
"KSR2",0.632312579202381,-0.249947230791294,0.574331309540297,0,1,1
"KTI12",148.16124764977,-0.0764583721716723,0.0892062639983709,0,1,1
"KTN1",1744.54250809956,0.278841452069745,0.0875822845490939,0,1,1
"KXD1",1337.77172713469,-0.347668746099298,0.0917803115412833,0,1,1
"KY",88.1950930730866,0.54097223070841,0.199974899160678,0.204886867703778,0.837660515625907,1
"KYAT1",163.106964668449,0.0598679459806783,0.104627320741177,0,1,1
"KYAT3",583.696384798438,-0.0584096047102942,0.100630051426755,0,1,1
"KYNU",889.00636711756,0.215959592808559,0.182873218549139,0,1,1
"L1CAM",4.18944969781095,-0.581984572359083,0.285076816348121,-0.28758765237145,0.77366239774062,1
"L1TD1",30.7745769841444,0.108256947202862,0.210885222667985,0,1,1
"L2HGDH",158.204221941386,0.0685859523927669,0.0797840591624427,0,1,1
"L3HYPDH",210.859645725233,0.189699523694364,0.143094883107101,0,1,1
"L3MBTL1",79.3436422011083,0.0151530334124065,0.0970886468594421,0,1,1
"L3MBTL2",478.50510592452,-0.158860774038201,0.110050593026599,0,1,1
"L3MBTL3",296.366421152669,-0.0412646024667381,0.123282994223181,0,1,1
"L3MBTL4",29.4836987109271,0.479239604651081,0.145332579955377,0,1,1
"LACC1",117.708403620901,0.225903839839089,0.152367089629605,0,1,1
"LACTB",1345.40425220672,0.136365588554003,0.145150988272369,0,1,1
"LACTB2",115.060148616998,0.128703847735892,0.0946892727592976,0,1,1
"LAD1",0.373962571274111,-1.09961852913353,1.19096391792479,-0.503473295965459,0.614631550596202,1
"LAG3",124.809562494061,-0.381712040117635,0.303380379672652,0,1,1
"LAGE3",86.6707038636892,-0.64185692009311,0.226067063814553,-0.62749928140562,0.530332007064762,1
"LAIR1",2215.59330555448,-0.411915179464377,0.172973367516839,0,1,1
"LAIR2",78.6044625593262,0.222740438823467,0.271051743119891,0,1,1
"LAMA2",8.31727027320031,0.36487311277557,0.26786239460092,0,1,1
"LAMA3",0.610782568824118,-0.348065170202514,0.494987909009152,0,1,1
"LAMA4",0.68929299605783,1.30759834144994,0.688223166171631,1.17345416595368,0.240613726736263,1
"LAMA5",9.39832884492844,-0.404519698015337,0.293076477897491,0,1,1
"LAMB1",2.95157626603691,0.981708494431586,0.304509996810341,1.58191356434058,0.113669303941074,1
"LAMB2",51.980952850233,-0.482480130906963,0.22080458592563,0,1,1
"LAMB4",4.66559503106585,-0.396149549692847,0.228651940388925,0,1,1
"LAMC2",2.10765797228191,0.179481322825389,0.330973573422284,0,1,1
"LAMC3",5.27842936007909,-0.345319178237429,0.347805929878798,0,1,1
"LAMP1",2981.43084643296,-0.344706729613584,0.0905631061166536,0,1,1
"LAMP2",9943.23446334922,0.220824583733668,0.142157512003853,0,1,1
"LAMP3",67.7298469363751,0.910574872734638,0.325913549973199,1.25976619495692,0.207753718041772,1
"LAMP5",59.5474901803135,0.480047422820797,0.211268755461626,0,1,1
"LAMTOR1",6237.42035130551,-0.406527496870006,0.136867842765874,0,1,1
"LAMTOR3",1767.6246701129,0.0754843255613342,0.126125068144515,0,1,1
